AQI,AirQuality,CO,MonitoringStations,NO2,O31,O38,PM10,PM25,SO2,name,pollutants
67,良,1.2,体育西,59,25,36,63,48,14,广州,细颗粒物(PM2.5)
40,优,0.7,玛沁县大武镇,13,126,106,24,19,20,果洛州,_
72,良,0.8,马鞍山,20,69,72,74,52,19,贵阳,细颗粒物(PM2.5)
69,良,0.8,市环保站,33,54,54,87,48,20,贵阳,颗粒物(PM10)
71,良,1.0,太慈桥,35,56,56,92,44,28,贵阳,颗粒物(PM10)
69,良,0.7,桐木岭,18,75,72,88,48,19,贵阳,颗粒物(PM10)
78,良,0.9,燕子冲,16,68,68,84,57,22,贵阳,细颗粒物(PM2.5)
79,良,0.8,碧云窝,33,55,54,103,58,46,贵阳,细颗粒物(PM2.5)
88,良,0.9,中院村,35,_,50,78,65,30,贵阳,细颗粒物(PM2.5)
80,良,0.9,红边门,38,55,62,79,59,29,贵阳,细颗粒物(PM2.5)
72,良,0.8,新华路,23,58,61,82,52,13,贵阳,细颗粒物(PM2.5)
71,良,0.3,马园,8,_,89,91,14,7,固原,颗粒物(PM10)
63,良,0.2,监测站,10,89,93,75,10,4,固原,颗粒物(PM10)
55,良,0.4,新区,19,81,88,60,13,4,固原,颗粒物(PM10)
78,良,0.9,鉴湖路,35,60,71,106,57,46,贵阳,"颗粒物(PM10)
细颗粒物(PM2.5)"
33,优,0.3,海晏县西海镇,11,104,100,19,7,10,海北州,_
40,优,0.6,岭北,14,80,80,_,28,17,哈尔滨,_
40,优,0.6,松北商大,32,95,113,34,28,2,哈尔滨,_
46,优,1.1,阿城会宁,44,32,60,35,32,44,哈尔滨,_
58,良,1.0,太平宏伟公园,47,28,39,58,41,90,哈尔滨,细颗粒物(PM2.5)
49,优,0.8,道外承德广场,30,51,56,49,33,11,哈尔滨,_
49,优,0.7,香坊红旗大街,35,36,42,41,34,26,哈尔滨,_
52,良,0.9,动力和平路,44,32,46,54,30,45,哈尔滨,颗粒物(PM10)
70,良,1.3,平房东轻厂,46,54,76,_,51,20,哈尔滨,细颗粒物(PM2.5)
64,良,0.6,呼兰师专,20,59,68,46,46,26,哈尔滨,细颗粒物(PM2.5)
39,优,0.8,省农科院,35,56,61,29,27,22,哈尔滨,_
34,优,0.8,东寨港,8,55,52,34,18,3,海口,_
41,优,1.1,海南大学,22,51,58,41,9,6,海口,_
82,良,0.8,秀英海南医院,21,22,28,_,60,6,海口,细颗粒物(PM2.5)
54,良,1.0,海南师范大学,22,41,50,49,38,6,海口,细颗粒物(PM2.5)
47,优,1.1,龙华路环保局宿舍,9,40,45,47,32,8,海口,_
32,优,0.5,平安高铁新区,10,95,67,32,8,7,海东地区,_
72,良,0.8,海门市监测站,55,44,53,93,28,22,海门,颗粒物(PM10)
38,优,0.6,蓓蕾幼儿园,19,33,42,38,20,6,海门,_
60,良,0.7,社会福利院,58,58,60,70,23,22,海门,颗粒物(PM10)
35,优,0.1,共和县恰卜恰镇,4,86,80,35,12,7,海南州,_
33,优,0.7,德令哈市,14,85,77,_,23,21,海西州,_
57,良,1.3,地区监测站,16,54,51,63,40,11,哈密地区,"颗粒物(PM10)
细颗粒物(PM2.5)"
67,良,0.5,哈密师范学校,25,66,54,84,33,10,哈密地区,颗粒物(PM10)
43,优,0.6,滨江,44,61,82,43,23,12,杭州,_
47,优,0.7,西溪,65,45,65,47,18,4,杭州,_
28,优,0.7,千岛湖,9,80,81,28,12,7,杭州,_
54,良,0.6,下沙,64,37,69,58,29,6,杭州,颗粒物(PM10)
29,优,0.7,卧龙桥,37,49,87,29,16,10,杭州,_
70,良,0.5,环保局,22,66,70,90,27,10,邯郸,颗粒物(PM10)
59,良,0.4,东污水处理厂,16,72,77,67,27,13,邯郸,颗粒物(PM10)
62,良,0.7,矿院,18,74,79,74,20,8,邯郸,颗粒物(PM10)
60,良,0.8,丛台公园,17,74,81,70,12,10,邯郸,颗粒物(PM10)
36,优,0.7,浙江农大,54,51,88,36,20,7,杭州,_
48,优,0.9,朝晖五区,74,31,68,48,27,7,杭州,_
54,良,0.8,和睦小学,61,38,74,58,21,6,杭州,颗粒物(PM10)
52,良,0.9,临平镇,67,36,67,54,19,6,杭州,颗粒物(PM10)
53,良,0.6,城厢镇,56,47,77,55,25,11,杭州,颗粒物(PM10)
26,优,0.5,云栖,25,66,83,26,11,9,杭州,_
41,优,0.5,市监测站,19,77,71,41,17,7,鹤壁,_
48,优,0.4,市交警支队,12,76,77,48,18,14,鹤壁,_
47,优,0.5,迎宾馆,34,57,78,47,28,9,鹤壁,_
51,良,0.6,东仁乐园,6,72,81,52,22,9,河池,颗粒物(PM10)
55,良,1.0,市环保站,22,64,72,59,23,7,河池,颗粒物(PM10)
61,良,0.7,市疾控中心,10,76,77,71,28,10,河池,颗粒物(PM10)
85,良,1.9,汉川机床厂子校,37,69,84,95,63,51,汉中,细颗粒物(PM2.5)
68,良,1.3,市监测站,59,48,56,78,49,17,汉中,细颗粒物(PM2.5)
117,轻度污染,1.4,鑫源开发区,65,37,64,124,88,21,汉中,细颗粒物(PM2.5)
89,良,1.1,南郑大河坎水厂,52,53,64,85,66,12,汉中,细颗粒物(PM2.5)
57,良,0.6,明珠广场,68,39,60,63,14,5,合肥,颗粒物(PM10)
49,优,0.4,三里街,79,38,56,49,23,8,合肥,_
43,优,1.1,琥珀山庄,28,65,81,43,14,6,合肥,_
35,优,0.3,董铺水库,14,109,105,22,15,7,合肥,_
29,优,0.7,哈啤分公司,15,55,59,29,20,39,鹤岗,_
30,优,0.6,斯达机电,14,54,58,30,11,6,鹤岗,_
22,优,0.5,东山纸板厂,9,61,63,22,13,8,鹤岗,_
21,优,0.2,五号水库,2,65,66,19,13,6,鹤岗,_
18,优,0.7,交通局　,7,28,44,18,12,11,黑河,_
42,优,0.6,党校,11,52,54,35,29,8,黑河,_
21,优,0.5,地震局　,10,49,51,21,8,9,黑河,_
44,优,0.5,长江中路,40,78,83,44,23,10,合肥,_
55,良,1.0,庐阳区,26,90,98,59,21,4,合肥,颗粒物(PM10)
44,优,0.3,瑶海区,44,75,84,44,15,4,合肥,_
55,良,0.5,包河区,59,58,86,60,7,2,合肥,颗粒物(PM10)
38,优,0.3,高新区,28,87,92,38,14,4,合肥,_
76,良,1.5,电机北厂,9,64,66,101,21,5,衡水,颗粒物(PM10)
73,良,0.5,市监测站,62,32,61,95,29,9,衡水,颗粒物(PM10)
82,良,0.8,市环保局,13,70,77,113,36,6,衡水,颗粒物(PM10)
70,良,1.1,源西,33,48,63,65,51,9,河源,细颗粒物(PM2.5)
68,良,0.5,原169医院,54,63,81,78,49,24,衡阳,细颗粒物(PM2.5)
50,优,0.5,衡阳化工总厂,27,79,69,50,32,18,衡阳,_
51,良,1.1,珠晖区环保局,76,31,51,52,35,24,衡阳,颗粒物(PM10)
181,中度污染,1.8,地区站,11,83,62,312,38,8,和田地区,颗粒物(PM10)
120,轻度污染,1.5,古江巴格乡院内,15,70,52,190,56,19,和田地区,颗粒物(PM10)
53,良,1.5,东埔,14,74,75,44,37,12,河源,细颗粒物(PM2.5)
70,良,1.2,老城,17,66,64,55,51,11,河源,细颗粒物(PM2.5)
54,良,0.6,市委党校,21,80,58,58,36,15,衡阳,颗粒物(PM10)
55,良,1.4,市气象局,30,74,88,59,9,13,菏泽,颗粒物(PM10)
55,良,1.1,市政协,30,67,75,59,13,11,菏泽,颗粒物(PM10)
60,良,1.0,菏泽学院,29,75,85,69,12,14,菏泽,颗粒物(PM10)
54,良,1.5,市监测站,63,50,65,43,38,18,衡阳,细颗粒物(PM2.5)
63,良,0.5,真空机电公司,59,63,66,76,39,15,衡阳,颗粒物(PM10)
54,良,_,环保小区,17,76,80,47,38,13,贺州,细颗粒物(PM2.5)
46,优,0.8,政协大楼,19,87,92,42,32,7,贺州,_
64,良,0.9,污水处理厂,17,25,22,63,46,16,红河州,细颗粒物(PM2.5)
75,良,1.0,监测站,26,20,16,83,55,13,红河州,细颗粒物(PM2.5)
80,良,1.0,州图书馆,23,18,15,83,59,15,红河州,细颗粒物(PM2.5)
64,良,0.6,钵池山,36,67,55,78,35,10,淮安,颗粒物(PM10)
99,良,1.4,北京南路,57,52,46,147,44,14,淮安,颗粒物(PM10)
63,良,0.7,监测站,60,44,68,69,45,18,淮北,细颗粒物(PM2.5)
63,良,0.6,烈山区政府,40,81,85,75,41,18,淮北,颗粒物(PM10)
52,良,0.5,职业技术学院,44,64,74,53,28,12,淮北,颗粒物(PM10)
69,良,0.2,市监测站,23,73,63,87,36,12,淮安,颗粒物(PM10)
67,良,0.6,楚州区监测站,26,71,64,84,37,12,淮安,颗粒物(PM10)
62,良,0.9,淮阴区监测站,45,64,62,74,41,10,淮安,颗粒物(PM10)
98,良,0.5,林科所,15,64,56,_,73,8,怀化,细颗粒物(PM2.5)
87,良,1.2,河西地税局,42,61,58,97,64,12,怀化,细颗粒物(PM2.5)
79,良,0.5,市四医院,10,71,59,91,58,7,怀化,细颗粒物(PM2.5)
64,良,0.7,监测楼,31,62,53,77,_,6,怀化,颗粒物(PM10)
105,轻度污染,1.2,市委党校,26,74,61,108,79,7,怀化,细颗粒物(PM2.5)
50,优,0.5,潘集区政府,18,96,92,50,30,8,淮南,_
49,优,0.5,师范学院,29,76,74,49,29,25,淮南,_
51,良,0.4,谢家集区政府,20,88,88,51,26,8,淮南,颗粒物(PM10)
48,优,0.3,八公山区政府,34,107,100,48,25,12,淮南,_
46,优,0.3,焦岗湖风景区管理处,13,113,104,46,25,14,淮南,_
46,优,0.5,益益乳业工业园,22,86,88,46,26,24,淮南,_
52,良,0.7,职工中心,47,57,62,50,36,5,黄冈,细颗粒物(PM2.5)
59,良,1.0,红卫路,22,64,63,67,25,8,黄冈,颗粒物(PM10)
41,优,1.0,同仁县隆务镇,13,71,66,41,13,17,黄南州,_
26,优,_,黄山区政府5号楼,21,48,74,_,18,2,黄山,_
54,良,0.4,延安路89号,10,71,72,57,29,14,黄山,颗粒物(PM10)
57,良,0.8,黄山东路89号,21,70,67,63,30,14,黄山,颗粒物(PM10)
65,良,0.4,呼市一监,10,93,91,80,9,15,呼和浩特,颗粒物(PM10)
44,优,0.9,沈家营,14,85,83,44,15,10,黄石,_
42,优,1.1,陈家湾,35,77,82,38,29,15,黄石,_
46,优,1.0,铁山,33,59,63,44,32,10,黄石,_
49,优,0.6,经济开发区,24,88,86,45,34,8,黄石,_
55,良,1.4,河南岸金山湖子站,30,56,64,60,39,12,惠州,"颗粒物(PM10)
细颗粒物(PM2.5)"
64,良,1.2,下埔横江三路子站,22,61,65,65,46,9,惠州,细颗粒物(PM2.5)
65,良,0.9,江北云山西路子站,22,63,65,50,47,9,惠州,细颗粒物(PM2.5)
64,良,1.4,惠阳区承修路船湖子站,24,47,54,76,46,7,惠州,细颗粒物(PM2.5)
58,良,0.9,小召,30,74,76,66,3,17,呼和浩特,颗粒物(PM10)
56,良,0.5,兴松小区,30,76,73,61,5,16,呼和浩特,颗粒物(PM10)
36,优,0.7,糖厂,5,75,72,36,5,11,呼和浩特,_
55,良,0.8,如意水处理厂,22,83,77,60,5,13,呼和浩特,颗粒物(PM10)
38,优,0.6,二十九中,16,87,77,38,7,14,呼和浩特,_
85,良,1.2,龙港区,23,49,57,71,63,61,葫芦岛,细颗粒物(PM2.5)
62,良,0.6,工大金川校区,11,69,68,73,12,9,呼和浩特,颗粒物(PM10)
24,优,1.1,化肥厂生活区,17,71,71,24,2,13,呼和浩特,_
32,优,0.9,化工街,24,46,56,32,17,31,葫芦岛,_
51,良,1.2,新区,26,62,71,51,13,26,葫芦岛,颗粒物(PM10)
32,优,0.9,东城区,17,60,69,32,13,17,葫芦岛,_
23,优,0.3,区环保局,13,48,49,19,16,2,呼伦贝尔,_
25,优,0.4,国华电力东,11,55,57,25,15,7,呼伦贝尔,_
53,良,_,城西水厂,_,30,64,55,24,11,湖州,颗粒物(PM10)
201,重度污染,1.757,吉山新村,145,8,11,194,151,35,湖州,细颗粒物(PM2.5)
51,良,0.8,仁皇山新区,28,66,79,52,19,15,湖州,颗粒物(PM10)
32,优,0.511,吴兴区,15,102,82,25,20,12,湖州,_
49,优,0.7,吴兴区站,25,74,89,49,26,10,湖州,_
75,良,1.1,北街,53,32,38,71,55,13,江门,细颗粒物(PM2.5)
75,良,1.3,西区,55,22,36,71,55,11,江门,细颗粒物(PM2.5)
42,优,0.6,佳纺,17,_,53,40,29,13,佳木斯,_
22,优,0.4,发电厂,8,57,61,22,14,7,佳木斯,_
19,优,0.4,环保局,17,47,56,19,13,11,佳木斯,_
23,优,0.6,十一中,23,35,44,23,15,4,佳木斯,_
49,优,0.6,四丰,24,42,56,40,34,18,佳木斯,_
63,良,1.2,圭峰西,44,27,35,57,45,9,江门,细颗粒物(PM2.5)
65,良,1.0,东湖,41,33,40,68,47,10,江门,细颗粒物(PM2.5)
74,良,0.6,红声器材厂,9,93,74,78,54,16,吉安,细颗粒物(PM2.5)
62,良,1.1,市森林工业局,23,88,76,67,44,14,吉安,细颗粒物(PM2.5)
62,良,0.9,市环境监测站,26,72,69,67,44,23,吉安,细颗粒物(PM2.5)
77,良,0.9,青原区法院,32,76,66,69,56,7,吉安,细颗粒物(PM2.5)
72,良,0.7,JN子站,62,28,60,94,25,18,胶南,颗粒物(PM10)
58,良,0.8,2号子站,48,33,55,66,23,15,胶南,颗粒物(PM10)
68,良,0.5,虹桥邮政,49,57,66,86,27,5,江阴,颗粒物(PM10)
54,良,0.5,五星公园,29,69,68,58,29,11,江阴,颗粒物(PM10)
54,良,0.6,第二实验小学,41,62,58,57,32,14,江阴,颗粒物(PM10)
56,良,0.9,胶州环保局,45,45,60,61,28,53,胶州,颗粒物(PM10)
67,良,0.6,胶州一中,37,52,76,84,14,22,胶州,颗粒物(PM10)
48,优,0.9,市监测站　,15,_,87,48,27,11,焦作,_
53,良,0.6,市环保局　,14,92,92,56,25,9,焦作,颗粒物(PM10)
57,良,0.6,清河小学,41,61,78,63,29,12,嘉兴,颗粒物(PM10)
53,良,0.5,嘉兴学院,26,67,77,56,24,12,嘉兴,颗粒物(PM10)
56,良,0.8,南湖区残联,40,63,79,62,27,10,嘉兴,颗粒物(PM10)
52,良,0.7,高新区政府,19,83,87,54,24,13,焦作,颗粒物(PM10)
46,优,0.5,影视城,9,95,98,46,23,9,焦作,_
55,良,1.2,新兴,26,47,56,53,39,12,揭阳,细颗粒物(PM2.5)
58,良,1.0,西马,34,48,58,57,41,11,揭阳,细颗粒物(PM2.5)
97,良,0.8,气象局,25,67,71,144,50,8,嘉峪关,颗粒物(PM10)
98,良,0.8,酒钢宾馆,21,70,62,146,36,8,嘉峪关,颗粒物(PM10)
53,良,1.3,东兴,36,38,45,_,37,17,揭阳,细颗粒物(PM2.5)
55,良,0.9,渔湖,23,53,55,54,39,10,揭阳,细颗粒物(PM2.5)
56,良,0.9,哈达湾,24,58,62,62,34,6,吉林,颗粒物(PM10)
69,良,1.2,东局子,34,44,49,87,36,26,吉林,颗粒物(PM10)
69,良,1.0,电力学院,27,56,61,88,44,23,吉林,颗粒物(PM10)
92,良,0.8,江北,31,48,54,134,34,22,吉林,颗粒物(PM10)
56,良,0.7,江南公园,24,62,65,62,38,10,吉林,颗粒物(PM10)
88,良,1.1,丰满,24,55,66,122,65,29,吉林,细颗粒物(PM2.5)
62,良,0.8,环保局子站,57,29,52,73,27,26,即墨,颗粒物(PM10)
63,良,0.8,开发区子站,50,27,45,76,24,26,即墨,颗粒物(PM10)
182,中度污染,1.2,九站,29,50,59,313,51,10,吉林,颗粒物(PM10)
80,良,0.7,科干所,29,70,73,109,22,12,济南,颗粒物(PM10)
72,良,0.6,农科所,29,64,62,93,13,13,济南,颗粒物(PM10)
72,良,0.7,开发区,30,55,62,94,22,22,济南,颗粒物(PM10)
67,良,0.5,济南化工厂,44,40,49,83,20,18,济南,颗粒物(PM10)
90,良,0.5,机床二厂,28,64,74,129,29,9,济南,颗粒物(PM10)
85,良,0.6,市监测站,34,54,61,120,14,18,济南,颗粒物(PM10)
37,优,0.7,自来水公司,14,97,101,37,7,19,晋城,_
49,优,0.4,白云商贸,17,96,93,49,8,8,晋城,_
65,良,_,市科委,8,74,71,79,34,2,金昌,颗粒物(PM10)
90,良,0.8,新川苑,7,80,75,130,18,2,金昌,颗粒物(PM10)
93,良,0.5,公司二招,6,81,81,136,24,2,金昌,颗粒物(PM10)
81,良,0.6,长清党校,20,64,69,112,22,26,济南,颗粒物(PM10)
46,优,0.4,市环保局,13,97,100,46,6,11,晋城,_
42,优,0.4,技术学院,10,93,97,42,9,10,晋城,_
49,优,0.2,泽州一中,8,91,93,49,12,7,晋城,_
48,优,0.3,白马寺,10,89,85,48,6,6,晋城,_
47,优,0.9,王岗中学,26,50,63,47,32,6,景德镇,_
50,优,0.6,老干部活动中心,7,74,78,50,23,9,景德镇,_
53,良,0.4,兽医站,26,70,76,56,21,16,景德镇,颗粒物(PM10)
52,良,0.8,台达陶瓷,34,73,77,54,35,34,景德镇,颗粒物(PM10)
65,良,0.6,陶研所,40,58,63,70,47,13,景德镇,细颗粒物(PM2.5)
98,良,3.2,竹园小学,85,39,66,111,73,19,荆门,细颗粒物(PM2.5)
118,轻度污染,1.8,掇刀,88,57,78,144,89,15,荆门,细颗粒物(PM2.5)
114,轻度污染,1.6,石化一小,82,55,80,129,86,25,荆门,细颗粒物(PM2.5)
100,良,1.1,西山林语(启用161103),35,23,25,138,75,5,荆门,细颗粒物(PM2.5)
50,优,1.3,市图书馆,46,53,66,50,33,20,荆州,_
48,优,1.1,市委党校,44,48,61,48,29,29,荆州,_
41,优,1.1,科融环保,31,75,80,41,27,12,荆州,_
77,良,1.3,西山林语,39,77,99,81,56,11,荆门,细颗粒物(PM2.5)
56,良,0.9,十五中,26,56,85,62,_,6,金华,颗粒物(PM10)
50,优,1.0,监测站,35,78,90,50,32,19,金华,_
61,良,0.4,火炬城,23,71,72,71,29,23,济宁,颗粒物(PM10)
65,良,0.8,监测站,46,59,66,80,25,24,济宁,颗粒物(PM10)
68,良,1.0,电化厂,27,67,75,85,18,16,济宁,颗粒物(PM10)
54,良,1.1,金坛市环境监测站,26,85,89,57,23,12,金坛,颗粒物(PM10)
62,良,0.1,金坛市自来水公司,30,42,43,_,44,8,金坛,细颗粒物(PM2.5)
57,良,0.7,武警支队,29,61,72,54,40,21,金华,细颗粒物(PM2.5)
73,良,1.0,锦纶小区,18,52,66,95,23,44,晋中,颗粒物(PM10)
68,良,0.8,南都小区,21,_,74,85,24,14,晋中,颗粒物(PM10)
68,良,1.4,榆次区政府,20,44,65,85,22,23,晋中,颗粒物(PM10)
63,良,0.9,榆次三中,23,61,71,75,22,19,晋中,颗粒物(PM10)
66,良,0.6,南山,36,38,55,81,11,32,锦州,颗粒物(PM10)
56,良,0.9,开发区,43,29,51,61,24,37,锦州,颗粒物(PM10)
72,良,1.3,十里,57,44,56,93,34,19,九江,颗粒物(PM10)
63,良,0.8,北湖公园,19,49,52,76,25,56,锦州,颗粒物(PM10)
83,良,0.9,百股街道,17,55,59,115,18,36,锦州,颗粒物(PM10)
67,良,0.4,天安街道,14,55,61,84,13,37,锦州,颗粒物(PM10)
60,良,0.7,茅山头,46,62,74,70,27,10,九江,颗粒物(PM10)
60,良,0.2,西园,35,66,69,70,29,17,九江,颗粒物(PM10)
48,优,0.8,五七二七厂,12,77,86,48,23,14,九江,_
60,良,0.9,水科所,27,57,72,69,28,6,九江,颗粒物(PM10)
69,良,1.5,综合工业园,47,48,71,87,31,20,九江,颗粒物(PM10)
67,良,0.2,石化总厂,29,73,72,84,33,8,九江,颗粒物(PM10)
37,优,0.3,庐山气象台,4,95,96,37,19,15,九江,_
119,轻度污染,1.0,仓门街子站,26,58,69,188,64,16,酒泉,颗粒物(PM10)
128,轻度污染,0.9,富康家世界子站,39,77,76,205,87,17,酒泉,颗粒物(PM10)
56,良,0.4,消防指挥中心,34,77,79,62,25,6,句容,颗粒物(PM10)
82,良,0.6,房家坝,36,16,58,113,28,7,句容,颗粒物(PM10)
35,优,0.4,环保局　,21,45,47,35,22,10,鸡西,_
60,良,0.6,自来水公司　,37,29,43,47,43,6,鸡西,细颗粒物(PM2.5)
26,优,0.4,白酒厂　,32,36,51,26,14,15,鸡西,_
33,优,0.7,气象局　,21,42,50,33,23,22,鸡西,_
56,良,0.8,肿瘤医院,17,79,81,61,25,19,开封,颗粒物(PM10)
182,中度污染,1.2,巡警大队,51,84,46,314,68,26,喀什地区,颗粒物(PM10)
137,轻度污染,1.2,市环境监测站,16,85,48,224,78,19,喀什地区,颗粒物(PM10)
57,良,0.8,妇幼保健院,26,70,75,64,18,16,开封,颗粒物(PM10)
121,轻度污染,1.1,市人民政府,7,98,72,192,51,7,克州,颗粒物(PM10)
217,重度污染,1.1,长征新村,40,40,30,_,167,18,克拉玛依,细颗粒物(PM2.5)
127,轻度污染,1.1,南林小区,35,31,24,110,96,20,克拉玛依,细颗粒物(PM2.5)
152,中度污染,0.9,白碱滩区,11,24,25,132,116,12,克拉玛依,细颗粒物(PM2.5)
364,严重污染,2.5,独山子区,78,58,51,380,314,5,克拉玛依,细颗粒物(PM2.5)
132,轻度污染,0.7,孔雀公园,13,58,39,214,47,6,库尔勒,颗粒物(PM10)
104,轻度污染,1.1,棉纺厂,14,68,47,158,52,10,库尔勒,颗粒物(PM10)
148,轻度污染,1.6,经济开发区,17,64,50,246,35,8,库尔勒,颗粒物(PM10)
196,中度污染,1.0,乌尔禾区商贸楼,23,50,37,148,147,9,克拉玛依,细颗粒物(PM2.5)
130,轻度污染,1.4,关上,45,18,24,178,99,16,昆明,细颗粒物(PM2.5)
52,良,1.2,呈贡新区,26,22,20,54,36,5,昆明,"颗粒物(PM10)
细颗粒物(PM2.5)"
38,优,0.7,昆山实验小学,44,67,80,38,23,10,昆山,_
67,良,1.1,西山森林公园,36,41,37,84,19,10,昆明,颗粒物(PM10)
78,良,1.4,龙泉镇,35,28,38,106,53,9,昆明,颗粒物(PM10)
114,轻度污染,1.4,东风东路,52,17,26,139,86,11,昆明,细颗粒物(PM2.5)
112,轻度污染,1.4,金鼎山,50,29,33,173,69,13,昆明,颗粒物(PM10)
102,轻度污染,1.3,碧鸡广场,55,20,26,141,76,12,昆明,细颗粒物(PM2.5)
54,良,0.8,来宾二中,19,88,90,57,34,13,来宾,颗粒物(PM10)
55,良,0.9,来冶招待所,16,87,88,60,33,14,来宾,颗粒物(PM10)
69,良,0.3,技术学院,17,76,65,88,27,8,莱芜,颗粒物(PM10)
73,良,0.3,泰兴公司,27,66,63,95,28,10,莱芜,颗粒物(PM10)
80,良,0.3,莱芜战役纪念馆,20,71,66,110,38,11,莱芜,颗粒物(PM10)
62,良,0.7,环保局子站,31,56,62,73,19,19,莱西,颗粒物(PM10)
72,良,0.6,人民广场子站,32,46,54,93,29,13,莱西,颗粒物(PM10)
76,良,0.8,莱州环保局,31,50,53,101,18,16,莱州,颗粒物(PM10)
63,良,0.6,莱州外经委,28,49,45,76,19,14,莱州,颗粒物(PM10)
46,优,0.6,药材公司,22,65,71,46,18,4,廊坊,_
56,良,0.9,开发区,8,62,66,62,27,3,廊坊,颗粒物(PM10)
52,良,0.5,北华航天学院,18,59,68,54,11,2,廊坊,颗粒物(PM10)
63,良,0.3,河北工业大学,13,61,70,76,20,1,廊坊,颗粒物(PM10)
128,轻度污染,3.2,职工医院,147,17,85,206,89,65,兰州,颗粒物(PM10)
110,轻度污染,1.8,兰炼宾馆,109,71,100,148,83,37,兰州,细颗粒物(PM2.5)
50,优,1.0,榆中兰大校区,15,94,78,50,23,18,兰州,_
98,良,2.0,生物制品所,126,22,26,145,52,52,兰州,颗粒物(PM10)
109,轻度污染,_,铁路设计院,127,21,19,161,82,55,兰州,细颗粒物(PM2.5)
37,优,0.3,八廓街,12,116,95,35,14,5,拉萨,_
58,良,1.1,市环保局,32,88,78,66,24,6,拉萨,颗粒物(PM10)
28,优,0.7,区监测站,21,_,85,28,7,5,拉萨,_
43,优,0.5,西藏大学,12,79,79,43,8,3,拉萨,_
47,优,0.5,拉萨火车站,15,102,82,47,16,6,拉萨,_
45,优,0.4,乐山大佛景区,8,143,70,37,17,3,乐山,_
50,优,0.7,牛耳桥,41,90,75,50,32,7,乐山,_
56,良,0.5,市第三水厂,27,100,71,61,28,7,乐山,颗粒物(PM10)
53,良,0.4,市监测站,16,72,49,50,37,5,乐山,细颗粒物(PM2.5)
98,良,0.3,花湖湾,12,88,61,_,73,7,乐山,细颗粒物(PM2.5)
52,良,0.8,市环境监测站,32,52,55,54,30,26,连云港,颗粒物(PM10)
20,优,0.4,墟沟核电专家村,25,64,66,14,11,13,连云港,_
35,优,1.2,青龙寺,15,94,85,26,24,7,凉山州,_
37,优,1.0,邛海宾馆,43,68,90,37,25,9,凉山州,_
38,优,1.0,西昌市政府,17,88,91,38,22,8,凉山州,_
54,良,1.0,胡沟管理处,_,29,47,57,32,23,连云港,颗粒物(PM10)
63,良,0.7,凉山州政府,12,92,87,47,45,6,凉山州,细颗粒物(PM2.5)
39,优,1.1,长安,38,78,88,38,27,7,凉山州,_
69,良,0.7,区政府,21,73,82,88,16,15,聊城,颗粒物(PM10)
70,良,0.5,党校,39,45,64,89,19,12,聊城,颗粒物(PM10)
73,良,0.8,聊大东校,23,54,57,95,22,11,聊城,颗粒物(PM10)
54,良,0.9,矿山设计院,29,58,63,58,31,24,连云港,颗粒物(PM10)
57,良,0.9,德源药业(直管站),32,58,67,63,23,22,连云港,颗粒物(PM10)
52,良,1.0,宏伟区,33,47,60,53,36,19,辽阳,"颗粒物(PM10)
细颗粒物(PM2.5)"
58,良,0.6,新华园,35,42,53,42,41,19,辽阳,细颗粒物(PM2.5)
60,良,0.6,滨河路,51,30,49,48,43,15,辽阳,细颗粒物(PM2.5)
23,优,1.0,环保局,25,56,63,18,16,10,辽源,_
23,优,1.3,污水处理厂,38,38,50,18,16,6,辽源,_
69,良,0.9,铁西工业园,35,45,64,54,50,20,辽阳,细颗粒物(PM2.5)
58,良,1.2,西南郊,9,97,96,66,27,11,丽江,颗粒物(PM10)
65,良,0.7,丽江古城,25,90,90,80,14,15,丽江,颗粒物(PM10)
26,优,0.6,市中心,17,75,76,26,15,7,丽江,_
54,良,0.5,市政府,29,78,87,39,38,8,临安,细颗粒物(PM2.5)
52,良,0.3,四中,23,78,81,53,27,8,临安,颗粒物(PM10)
36,优,0.5,市环保局,8,113,101,25,22,6,临沧,_
25,优,0.9,市气象局,8,79,69,21,13,12,临沧,_
66,良,0.8,沂河小区,54,27,47,82,32,43,临沂,颗粒物(PM10)
27,优,1.6,临钢医院,1,58,52,27,7,20,临汾,_
107,轻度污染,0.8,鲁南制药厂,45,39,39,_,80,3,临沂,细颗粒物(PM2.5)
77,良,1.0,新光毛纺厂,40,38,53,103,36,28,临沂,颗粒物(PM10)
61,良,1.2,河东保险公司,46,41,56,72,35,32,临沂,颗粒物(PM10)
40,优,0.3,技工学校,17,69,63,40,6,24,临汾,_
23,优,0.8,工商学校,12,72,64,19,8,11,临汾,_
26,优,0.6,市委,6,69,61,26,6,_,临汾,_
34,优,0.6,南机场,4,72,61,34,5,25,临汾,_
51,良,1.6,环保局,45,77,62,52,29,35,临夏州,颗粒物(PM10)
53,良,2.0,州委党校,62,66,68,55,20,51,临夏州,颗粒物(PM10)
24,优,0.6,唐尧大酒店,15,75,71,24,8,15,临汾,_
16,优,0.4,林芝监测站,3,51,35,11,4,6,林芝地区,_
22,优,0.3,林芝人民医院,9,52,36,22,4,1,林芝地区,_
20,优,0.4,林芝监测站,7,_,82,20,11,5,林芝,_
42,优,0.3,林芝人民医院,13,84,82,42,11,5,林芝,_
201,重度污染,1.8,窑上,72,45,62,245,151,11,六盘水,细颗粒物(PM2.5)
